id,tags
170373,cause motion force
170378,interval integration schrödinger eigenvalue equation
170380,bat baseball side center
170383,radiation
170386,ray/line diffraction light
170387,valid monopole expression force field
170388,way wave
170400,projectile wall
170401,timing bound emission photon electron state
170405,table rest work object
170406,space time
170407,sword swinging momentum
170408,hysteresis loss curve energy
170410,lens wave
170416,force
170427,light-cone star
170430,flatness anything field
170431,reference frame equation
170435,diamond room vacuum temperature
170438,simple motion question
170443,author bohr role observer uncertainty principle experiment effect
170444,probability reference mechanic
170448,send information
170449,expansion acceleration universe energy
170450,calculation entropy hole
170454,limit distance particle
170455,pivot hit rod distance velocity
170456,law coulomb gauss
170457,principle surface
170461,auto turbine generator
170464,twice event star
170483,knob passenger toilet aeroplane door experience altitude shock
170484,lower-limit lifetime proton
170485,register shor grover qubits book
170488,whole conduction object energy
170494,slit experiment
170496,denser medium hole
170501,superposition wave
170502,hole speed
170503,problem momentum
170508,qubit eigenstates
170510,flame spectrum way
170512,'quantum superconductor
170515,process decay
170518,drag car power air distance motion
170522,please harmonic graph oscillator
170525,expands galaxy change velocity
170530,vector field
170533,sphere center gravity system
170541,self-coupling non-linearity gravity
170546,eigenvalue solution equation
170549,heuristic hawking mass
170551,balloon volume constant pressure
170552,block constant force
170553,definition charge
170556,hovers hovercraft toy pressure effect time
170564,hovers hovercraft toy affect cross section time
170565,faraday vector law space
170566,question force
170569,spread peak resolution experiment physic particle
170570,mechanic
170572,expression term speed time
170575,introduction simulation material field
170579,cavity body hole
170584,connection definition weinberg someone equation
170585,intensity experiment
170589,rotation operator
170590,propagator
170593,sum vector field
170598,trajectory singularity path hole
170599,groups/algebras conformal versus
170601,paradox ball gravity hole field
170605,supergravity solution dimension
170607,antenna area explanation
170623,action completion massless
170626,wavelength radiation body
170627,connection dimension spin
170629,prism object equation
170630,lorenz hysteresis equation
170635,gödel consequence solution relativity equation
170636,space energy
170639,discrepancy intuition mass
170643,fiber textbook coupling sphere problem
170645,amount reaction element energy
170650,fiber signal
170651,phonon spectrum
170652,string gravity theory
170653,slender buckling column energy
170654,internet radio transfer information work wave
170663,dissipation wave equation
170664,cell
170666,respect time
170669,wavelike property object
170679,force difference
170684,precision limitation scale uncertainty principle
170687,\psi\rangle notation
170695,terrorist attack amount energy
170697,hadrodynamics quantum
170707,momentum field
170709,violation invariance reference frame
170714,slab dielectric charge force
170715,behaviour object
170716,output fission reaction difference energy
170724,discharge sign capacitor derivation equation
170725,pattern interference photon electron
170728,additivity lagrangians situation integral property motion
170730,magnetism/mass ratio magnet
170733,functional distribution entropy gas function
170737,sine argument wave
170740,experiment state
170741,expression explanation energy
170744,price protocol signal
170758,eigenstates product operator system space
170768,capture dark matter
170783,green theorem function
170785,water
170787,calculating wavelength group velocity
170791,mass/energy mass particle force
170792,room loss heat surface water
170794,entanglement
170799,incoming spin sum
170800,object gravity
170805,dirac solution equation
170813,bus physic light speed law
170815,multiplying identity algebra operator
170819,flow air hole
170824,notation
170826,power air surface earth object
170828,frequency photon
170836,compensator interferometry michelson plate
170838,boltzmann maxwell distribution solution equation
170839,graviton experiment light speed
170841,image capacitor charge
170843,wavelength light
170846,term
170848,dimension gravity
170850,harmonic product dimension
170853,induce vapor equilibrium water
170855,line charge field
170859,experiment
170862,collider/detector volume physic
170863,oxygen paper air
170865,wake boat water wave
170877,interferometry quantum
170878,newton matrix gravity law
170880,phenomenology meaning
170882,derivation particle equation
170886,propagation uncertainty
170906,hamiltonians product tensor state
170910,loop magnet field
170912,observer rest dilation motion time
170913,water
170914,displacement line definition distance work
170915,brane end
170917,galileons
170920,coherent state energy
170924,action
170932,audio plot domain frequency
170933,liouville plasma theorem equation
170935,polar stream plane potential function
170936,formula definition work
170937,hole
170940,boost minkowski lorentz transformation change
170947,hall effect charge
170948,battery field
170949,drop resistor circuit
170950,electricity electron
170951,voltage drop resistor battery
170962,knowledge man rocket moon relativity
170965,stress fluid
170972,part mirror spectrum
170973,v^2=u^2+2as insight torricelli equation
170976,wall transfer heat
170978,metre unit definition light
170982,length
170983,condensate matter difference state
170987,addition vector model momentum
